order_id,order_item_id,product_id,seller_id,shipping_limit_date,price,freight_value
50bf77081d0fdd2e57dcff0acf8fefeb,1,629e019a6f298a83aeecc7877964f935,c003204e1ab016dfa150abc119207b24,2018-03-01 18:30:41,119.9,25.68
de5b7ea79803e2993efb698c480ba599,1,86f2416d4670e4ea3ca5494d043d9f24,7c67e1448b00f6e969d365cea6b010ab,2017-07-27 14:45:26,159.94,19.84
190f1efcb8b7f7fdcf6690c0c3e78c39,1,b0075cdedc8e455d734e6b1875336ca1,0ea22c1cfbdc755f86b9b54b39c16043,2017-12-28 23:08:39,29.9,51.48
c125e883b34e4012f606e77b227ed690,1,aa5d6a9bd4be367ae1a3a29c323c7c11,e9779976487b77c6d4ac45f75ec7afe9,2018-06-11 12:30:25,130.0,37.6
16d2d0f24adb9d8c7cc566bbdc85b91e,1,060c17562f97e5bb60bc0dfa4dd5b3f2,9f505651f4a6abe901a56cdc21508025,2018-07-24 16:55:21,24.99,15.28
4fc010de2244ff9ee4e5e334699824bf,1,68db47d312d0b87e469762f0481d3b9c,f8db351d8c4c4c22c6835c19a46f01b0,2017-05-24 06:35:16,179.9,70.14
4b7f3bc13a8180b1cb4de82745278846,1,52c80cedd4e90108bf4fa6a206ef6b03,a1043bafd471dff536d0c462352beb48,2017-12-29 17:49:13,179.99,45.72
ceacfc79fb663f8a32139c94f5850d23,1,e0b6956a1860dc425aab39707b0044af,c8b0e2b0a7095e5d8219575d5e7e1181,2018-04-02 21:35:20,107.99,14.85
5b85161bbdf02ed28bb2bac6db1e87f7,1,98190f6a2c3253d07ca86525bb238162,dbd66278cbfe1aa1000f90a217ca4695,2018-04-19 19:35:24,72.0,21.58
18f0e44c3101bf4288ae858b7be184af,1,990d135e28e075648cb7d83198fdccf4,d9bd94811c3338dceb4181f3dbc0c73e,2018-07-11 09:31:37,80.38,8.72
ffa9a3142ddd51af248e648db27c647f,1,d8a77723111124b921fd73b3914e8cbb,0241d4d5d36f10f80c644447315af0bd,2017-11-30 20:31:35,29.9,17.92
2def1e16069e08497e9e9bc186bbcb9d,1,83e5adb51c0d54eff80057f064f808d2,e8b3a3a38279a82f0e5d006d5e5b7d2c,2018-02-07 18:59:02,154.9,14.81
96b7f5a470ca6a58f261be1af286e4d9,1,ddceb6eef6af67e9fbbd4c148dbe5fd9,ceaec5548eefc6e23e6607c5435102e7,2018-06-06 16:51:46,209.99,29.73
25ff38b3eac37d28ac1fd35e41393218,1,c73628b1c3144b2e0c9c88072f21a213,3f995f07c49d0d55a99d5c54957f7d81,2017-07-14 18:10:12,99.0,13.71
6eb3911724b9c8dff28062f417a5db4c,1,1b3c5b1455f3e42d831fb778055c9e45,17e34d8224d27a541263c4c64b11a56b,2017-08-08 09:03:22,355.9,18.25
8da4b52fdefe7256cbe20ebf03ac47b7,1,086351823300e0339f6955b27998c186,33a6f4b1e7cdc205511e76ba1b6e0186,2018-02-15 18:50:12,115.0,14.56
84b534c4e6899dae169caa25fa2c887c,1,8c591ab0ca519558779df02023177f44,a1043bafd471dff536d0c462352beb48,2018-04-26 02:31:52,110.0,62.44
47cb08d5bac6105ae32587814fca96ca,1,f75b94ae22e65bec6b67d9652ef8387c,9f505651f4a6abe901a56cdc21508025,2018-02-15 14:32:13,34.99,14.1
5c284ea765f41493a972351bb356a00b,1,dd60cac04e6bcbc919cb1c7dcc473211,febab0275244b9a49a623f0bd613ca2f,2017-11-23 03:35:34,29.9,15.11
4e0e014841788909971877b03ce929b1,1,5a848e4ab52fd5445cdc07aab1c40e48,c826c40d7b19f62a09e2d7c5e7295ee2,2018-03-01 02:10:46,122.99,14.61
cba45d3fa18d26bd7c6935fca4449feb,1,6b5170a2d3ae93a38e63f17b356da239,3be634553519fb6536a03e1358e9fdc7,2018-08-27 11:04:38,33.99,11.26
bbb39449a277499952671cc64cbd7232,1,ad47aff134f11264c92d7ff1299163b1,3935fe5fe0f82787a9dcb8deb62be09d,2018-04-23 12:29:53,92.5,34.19
e6b23db78d4473c921fb9315e04b5c0f,1,5c9ef6c35fdbad9275157b1929c37fb0,c1d1ebb4745cc43cb6f05e9c8a705c9a,2017-04-26 21:01:54,12.5,19.21
1700e1cfac9c6837da3ccdb6c36c77de,1,c211ff3068fcd2f8898192976d8b3a32,da8622b14eb17ae2831f4ac5b9dab84a,2017-12-29 21:30:21,24.9,9.09
4969cddf1cd3a57ea95fe8c3b89a7018,2,88dd63919fc9ab693803578a04a20209,7ddcbb64b5bc1ef36ca8c151f6ec77df,2017-09-20 12:05:10,39.99,14.1
587e32dd528769d669d539531d32aeb5,1,810e2944bca9850b934e1570ba372e7d,1025f0e2d44d7041d6cf58b6550e0bfa,2018-08-16 02:50:25,78.0,22.09
98287ad06893756cfd89b354ad0fe866,1,1e1a186a03f0d98268516827690d4fd2,a420f60ff1aa9acc80d0e42959f2b313,2018-03-07 11:31:12,74.0,7.78
88e8f243cb82b7e343068eb8073f388e,1,39af958c865cffb372490d50c207d776,da8622b14eb17ae2831f4ac5b9dab84a,2018-08-24 14:30:33,239.9,32.55
b9b02ea6b4c73fad1faffdc7e4deb3f0,1,35afc973633aaeb6b877ff57b2793310,4a3ca9315b744ce9f8e9374361493884,2017-11-29 16:08:34,89.9,13.65
c7b76f99b489ee84322131a82cbf9a42,1,95ae4833a7cd4f9f7f90c3b77a993c1b,1025f0e2d44d7041d6cf58b6550e0bfa,2017-12-01 02:31:48,69.99,19.09
f05ae607a2f78a91958f765f204e098f,1,4abef02c9dfc89006cb3d501d1f291c1,d98eec89afa3380e14463da2aabaea72,2017-02-18 12:20:37,50.0,14.52
84ef655de633562e82760bbd2b1a1b63,1,feb18700015c20ef4ca5098a6288f6f7,17a053fcb14bd219540cbde0df490be0,2018-07-04 15:11:45,189.9,90.0
2ea452fc04a09e17a3c70294527aa180,1,74291f20821eae2aacb949b41622ef52,620c87c171fb2a6dd6e8bb4dec959fc6,2018-04-23 22:15:22,239.9,23.39
5bec661a2baad6bf4d879a4be9759675,1,cad2db5e318d7283a234c517b2f28a42,8160255418d5aaa7dbdc9f4c64ebda44,2017-11-28 15:48:20,105.9,16.5
6e585d7418d756180db763b08c37e372,1,a6ad77b15e566298a4e8ee2011ab1255,1025f0e2d44d7041d6cf58b6550e0bfa,2018-06-20 21:01:22,27.0,17.99
30dfb5b33bf44683be3e2f7df4bdd769,1,759c85bda80286f647f1f71b847c6457,f8db351d8c4c4c22c6835c19a46f01b0,2018-04-12 19:09:17,33.9,18.23
fd63edd3e877295ad1dbe1d2b76b640c,1,b09790edda54333116f9cf1decc580a1,d2374cbcbb3ca4ab1086534108cc3ab7,2017-04-12 01:45:10,24.9,10.96
b5164c0cb0beb5a1936bc30fe510c0f0,1,362b773250263786dd58670d2df42c3b,4c2b230173bb36f9b240f2b8ac11786e,2017-10-18 04:26:36,49.9,14.1
e3ec20444467431fabc412069b7b02de,1,8cefe1c6f2304e7e6825150218ffc58c,ea8482cd71df3c1969d7b9473ff13abc,2018-03-29 07:35:35,27.99,22.85
d827e1e47dc185687102015449ff2e4a,1,2b7aa376a6e728560bddb5558cc48e89,7c67e1448b00f6e969d365cea6b010ab,2018-03-30 03:30:59,116.99,7.68
b1a7bd6a9d10076c91e88bc510406b46,1,3bf87d2001b8176e6a3ad804b80774b4,7c67e1448b00f6e969d365cea6b010ab,2018-04-16 00:30:00,192.99,64.67
0c892a79e462e31570b88739be67f32d,1,229c012e97328ba74fd0f4a1c29f8e51,8cc6a0e5738e61a87b03c78b2ba9db4b,2017-03-30 15:15:11,739.9,21.92
a93735055445ed9a73d81caa09196c28,1,2b4609f8948be18874494203496bc318,cc419e0650a3c5ba77189a1882b7556a,2017-10-17 22:49:24,89.99,16.39
77ac59c6eca2cfec705ad0c804c6b092,1,ca33dbc1342572c1aa64e74fb42bab4a,e5475dcab1e07b63d7f6e902d8f5eda8,2018-02-12 04:31:46,28.0,8.72
0dfa86a9022c9929b3d7311150151f68,1,b0a12a9dc0ed09cc161a586c1e948890,dfa0c4c6229ab200a4a1336b4d7128ff,2018-08-01 20:25:08,65.0,22.39
e13d1b8079da63aa71fa8ad68b3c3586,1,a4d44eb9f68b301db3a15c9a346f395c,bfd27a966d91cfaafdb25d076585f0da,2017-06-12 10:55:12,229.0,16.35
bbcee2bda0886af84f8dd8f19870063e,2,52c80cedd4e90108bf4fa6a206ef6b03,a1043bafd471dff536d0c462352beb48,2017-04-13 12:34:03,179.99,33.54
f35e931a720c89ba31489a6f86fbf985,1,f9c972fb058194f8e948a46e6c611ee1,851773c885feb5e2da3b4f82bc2b17ce,2018-05-17 15:15:26,99.9,14.79
bbf6061c4bcfffe5fa5c22006d9a231c,1,adb5b8ee8b86e86930bc333c182bbead,9c0e69c7bf2619675bbadf47b43f655a,2017-10-17 05:07:56,189.97,10.74
af8582de59ea502ec0626a2ded9c535a,1,5d9805d8578300114d104afcfd6e6b39,67883baaae6134ee81b271a542613728,2018-08-09 04:30:18,469.0,19.47
8ec02de389ef4b7fdd3b0b084027c0a6,1,b1acb7e8152c90c9619897753a75c973,cc419e0650a3c5ba77189a1882b7556a,2017-10-30 00:49:20,34.99,7.78
46c2e1dc685486650310781268c4c885,1,403e95f4460939e06a89a253a15dd99f,2528513dd95219a6013d4d05176e391a,2017-07-07 12:10:19,179.0,12.46
7af70833de99c5d7aaa2e6b76f1cb21c,1,a55b9bc476c34d53d8f3f27c922f6374,6b243f80ed07b10f0e8aa0f21a205f3c,2018-06-19 02:18:48,124.9,17.06
fba896b434960b7968da1f24e5fd1d01,2,c7b3cf9de7be95b3e09e7a63315685eb,5dceca129747e92ff8ef7a997dc4f8ca,2017-04-03 09:22:43,79.9,26.9
9d27b66cd7dfe58587bd778c83c4d5a1,1,3f56545df76cf762c62d35d987a29962,cce6ab8d1682639fe45ab70234f1665f,2017-11-20 09:55:32,40.0,17.6
ea134380898c6f487ff7113ecdd6319a,2,b74e40daa954e92be8e5d3b342fa8863,218d46b86c1881d022bce9c68a7d4b15,2018-05-15 21:15:29,26.0,18.23
43f9bfd7098c9a1d2abf50dac55ee822,1,a5ae8400fc9fcacd4af585a57bbf264a,66922902710d126a0e7d26b0e3805106,2017-12-20 11:59:39,120.0,20.33
6e1e856a0fa5c51efd83408e3f8d1fe3,1,083ffd30820b592e294de7ed668ff975,f8db351d8c4c4c22c6835c19a46f01b0,2017-10-31 02:28:21,45.9,8.27
5f93c15063313abf1a114e682d6b6d71,1,51f876eb62be778c757503cf7f8a3b74,f84a00e60c73a49e7e851c9bdca3a5bb,2018-05-15 11:14:15,9.8,7.55
9951333a5f09b5c054baa1f1c43887c8,1,83ddda548094ac28ff6290b22b843f99,5d0363b33554b373851fc1622e4d5f3c,2018-06-20 02:31:21,122.0,10.16
2c6c5c881336bcec2d8c89cb05184a81,2,c99666957e5d14717bd1d5ba0fd33f53,79ebd9a61bac3eaf882805ed4ecfa12a,2018-04-02 18:49:00,119.9,24.81
b9f477fd3f945b7f9c9392fecdafe712,1,5a848e4ab52fd5445cdc07aab1c40e48,c826c40d7b19f62a09e2d7c5e7295ee2,2018-02-21 20:15:26,122.99,15.61
4fb9c9ddfd0e850bd7523714d7e90d7a,1,7a81751397c8813678761201a7114339,f181738b150df1f37cb0bd72e705b193,2018-01-11 02:38:05,14.9,7.78
3e1f6fe2fb84232f49ee85bd4c61758e,1,64a52f25956dafbe36ae37ee5151334a,f262cbc1c910c83959f849465454ddd3,2018-05-18 02:54:10,14.99,12.79
dafa99d3aad16f19a8309819438cf7db,1,82b73150f90f4fef92913e35b9984bb7,91f848e9f4be368f4318775aac733370,2017-06-07 23:42:28,89.5,17.88
8993ddd6e800f9cb267d42cc89e13f0f,1,f62dcd57a6a4e93aff69aecc1f3d6513,d650b663c3b5f6fb392b6326366efa9a,2018-06-13 10:58:07,249.0,10.1
6c273b11e7a7b4b410ea29fac9769fac,1,739312eddb4431af9a760e797da4d869,f41ce2e25237f9092cd8e6e7516c7a2f,2017-01-25 17:33:30,15.8,10.96
4729a8ef5b11ed2d8dc77d48deeeee04,4,981cff5accf28a980a7de3bca3ba9b95,fc6295add6f51a0936407ead70c1001d,2017-11-10 19:31:16,40.0,17.63
ec16409eb3a4bea9c172e550736b8520,1,5e98b7fecc62c3ebeaa8252269b2d6fe,b1ac6ea7895bc3dd6f0f6f4abbdd2821,2017-11-29 10:10:58,59.0,20.0
9e536c5c989c3bc5667dde34c3490e0f,1,f89cd865cac300a9bf1320dd8f0fa223,8b321bb669392f5163d04c59e235e066,2018-02-22 10:30:33,11.55,7.78
dabb5a87a6d9cc1388abf76cdcf76e5b,1,f429bcbed72851b21f20d2daf4330bce,7b0df942f46435babab05d49b744b2c4,2017-09-01 11:35:22,359.0,18.27
08a2535facf687274c238d2c9f59b7ce,1,e01a5a164be7867f7684c14d2dc88865,373ee4a3a775a733770ca3f790b8b9ac,2018-01-18 09:28:29,623.0,23.6
b63c4c6a266d6aa9a9eff6e38d566e85,1,eed8b513f23793f1d52a3baf41f38392,52a50b42accf164f9f019941e5759d9b,2018-08-10 03:15:22,39.99,12.94
b0f595976cc8465db878685b2a613f5f,1,c0fc1b0ec16005c9a01f5795e23235c2,d2374cbcbb3ca4ab1086534108cc3ab7,2017-08-21 03:30:09,21.9,16.79
ff16d15a9ee89f3b65af595178308532,1,7c4a8bec217df1de0df2b5aaf8175b65,7040e82f899a04d1b434b795a43b4617,2017-10-20 14:50:40,19.9,7.78
c2f065051bb7c9e7f88ebc998f332968,1,d48e60abb2b51506a3d71d3552db7f96,32f1bb9dfa65bc7df5c0d9d95a616be4,2018-08-03 13:25:15,29.9,7.47
84d73646bd06c266e75c700a81865efa,2,4272f4544f17efd4fa4ccdc76912feab,1771297ac436903d1dd6b0e9279aa505,2017-08-16 22:45:18,17.75,16.6
b6ab1ce66f41dbbd8e998bfb0eab8bd5,1,93a12c289ca2b78e7069e469f5053ef2,88460e8ebdecbfecb5f9601833981930,2018-07-06 14:30:50,137.9,14.31
ef7c5d4791639dc1862b7bb3bacb3d48,1,2c71e9b9845634cb1ea6285a8f3cbf50,612170e34b97004b3ba37eae81836b4c,2018-08-20 11:45:14,118.9,15.93
622b9d86199a98a59cded9f26507efce,1,47ab4924a51b711db100f100e9246dea,9c7fd21e0aa159b20da593371f08ff7c,2018-08-24 17:08:59,59.9,15.52
da7e814c079cfdd00249b4127a6581e9,1,3adf46dbf0aa2bcca9d6fc85e4e7c339,897060da8b9a21f655304d50fd935913,2017-06-01 19:30:19,29.9,15.1
f27a56f2112f2928b4fe1e1d6d406131,1,738121d1a5b54545080cef01275446d8,3fadb4cba4c35bce6a7eaf9872d5623a,2017-06-06 22:22:28,41.9,12.48
bd772752df70fa0a00d2e0854285e419,1,69455f41626a745aea9ee9164cb9eafd,bce6a5ecf98e99fd2a8868b15c51f04b,2018-07-29 22:44:01,110.0,8.03
62a50d53a4e50a04954b779f7ee090db,1,4fce0eab61e01d521044c8b071cdfead,0509040ea3fe50071181bbc359eb7738,2017-11-29 22:36:29,23.8,21.15
6df657a95f9bdff5c5c8552e4823d469,1,1fd3bb291e0dba9d6081eb914303993b,53e4c6e0f4312d4d2107a8c9cddf45cd,2017-07-12 22:05:29,26.07,35.67
28fc46ceb57ddc6e17500a9482d694b9,1,41c24b8ce92d1a2cac62db5edfd088b2,4869f7a5dfa277a7dca6462dcf3b52b2,2018-06-27 02:58:39,99.9,13.36
9b11f3c4f8e84ce1374d64914b6a00b0,1,8100d323ffa1909cfcf9fdf05f20b678,f8db351d8c4c4c22c6835c19a46f01b0,2017-05-10 21:22:22,141.9,18.63
f390346ecbf61a6b81b92017a7410df1,1,bd6e6fce9ada76ea2db0f1912e8e478f,1835b56ce799e6a4dc4eddc053f04066,2017-11-10 18:55:46,56.99,12.74
b704eaf4ae9e9716ead0088db45a9b40,1,3c261802e239d1f2dcda5ed49aa14220,fa40cc5b934574b62717c68f3d678b6d,2018-04-26 00:30:52,74.99,12.96
2ad674d5024f5e52836b96215eb73588,1,c20a3f598c16d77249da67e81caa8317,955fee9216a65b617aa5c0531780ce60,2018-04-22 23:12:08,33.0,16.32
496ed3d2f9bcb86cb243f5e9fe1627e5,1,5f00c50de3d989194f0439e343480372,3b15288545f8928d3e65a8f949a28291,2017-09-27 16:50:27,77.99,17.8
8a3756b420f3c23e6537a19e9d61a102,1,880be32f4db1d9f6e2bec38fb6ac23ab,fa40cc5b934574b62717c68f3d678b6d,2017-06-21 23:15:09,42.99,15.1
ccefed81ada949952e76166b19f2b723,1,67810bda0db346d0eee1ac3c6314af35,25e47381a6c510ddeb36084e33b89f0c,2017-06-02 01:10:25,95.9,17.92
ab815320404ada153a9d06f166c961dc,1,17552c3e04bda2b08ac85c9c55137dc3,14a08204d03bb6b6bde8029f801ae0eb,2018-05-29 10:31:23,44.0,22.85
267db43542633efa0839c965b2ad2f31,2,1fdac0720456c9b74b0a93aeb821d5a2,c42fd8e4d47dfb18ce5222f2dd7752f9,2017-03-15 10:38:32,26.0,19.93
a4d63c74eb133a700461000c2e8df158,1,0067f97995b0c3a86739734dc87ee6b6,6560211a19b47992c3666cc44a7e94c0,2017-04-28 19:15:12,79.0,14.31
128968a8f3d827298b66853b00d1e34e,1,5ea3a4fc17bd1341eeea4716d481ccfa,5d0363b33554b373851fc1622e4d5f3c,2018-03-22 15:49:49,68.0,41.24
a87aac8d24e87df91bb8d9357e98d1ea,1,677d8ace413e0060fa8686cde56eaf10,d921b68bf747894be13a97ae52b0f386,2018-04-23 08:51:54,225.0,23.28
0f6fb6d733b3a9e800c8aa92abf81584,2,f7b39dca4a425dcfd4a8b0b0aac4b7c0,2a7dc43cecabf23403078e2188437d1d,2018-02-13 12:10:38,59.9,9.34
3bb01fb597afee976918577ed7697c80,1,1fe7076c53248559454a7e1d6c1037f9,d1c281d3ae149232351cd8c8cc885f0d,2017-06-01 16:02:48,36.99,11.85
30bdf3d824d824610a49887486debcaf,9,18486698933fbb64af6c0a255f7dd64c,6973a06f484aacf400ece213dbf3d946,2018-04-03 14:47:43,83.49,8.71
54e9fc9a26833002ae6521780af9dcc6,1,4949bc7693f27596ca18cfe03c5a83b2,fffd5413c0700ac820c7069d66d98c89,2017-12-08 17:07:53,191.4,49.87
c7d561ef533f624416dd087083e5539b,1,84f456958365164420cfc80fbe4c7fab,4a3ca9315b744ce9f8e9374361493884,2018-04-19 13:35:44,92.0,13.7
893233a6a55e2f152d2088ab047ad4cc,1,fa9cc1dfd86d0877d43101973bf26eee,b347677812ea483b0f528eaf8cbc09b7,2018-06-18 22:17:45,449.0,39.14
267cf5d5f5d44907ac3a107257c47290,1,83aae8023b8feda53259f63e0ec06390,715bbd5ba4e6b74cb0d2f29eb45058b0,2018-07-27 03:55:17,89.9,18.93
ae162713f33901220faa2a22c2bdba45,2,aba86c093ccdbac75b09111d57e50004,7c67e1448b00f6e969d365cea6b010ab,2017-02-09 14:38:41,119.6,11.45
4247a3af0d215e63b216c45c7bafa881,3,f832d1b20241274bc51c2d691b0f4b94,70a12e78e608ac31179aea7f8422044b,2017-11-09 14:10:20,120.0,12.34
d6a9b94fe86c050b0b1f7d62a98579c9,1,05c6133a109016f9fc73aea25cb1f5c0,c8b0e2b0a7095e5d8219575d5e7e1181,2018-05-04 10:12:23,159.99,27.2
7ef689cb709f1d6e42a9f52a93e2da25,1,2423252b2432f1803e4f29e0974c6cf7,5f2684dab12e59f83bef73ae57724e45,2017-12-15 12:51:08,169.9,18.44
c23e171590482930d50c033857c85deb,1,8be128ce3f51211048f4b891e9303381,46dc3b2cc0980fb8ec44634e21d2718e,2017-12-13 15:01:32,259.99,15.72
b0c1eb643cc230efdadc151753e940b5,1,2ccd049c8e7ea210e079a1aa8ad92477,3d871de0142ce09b7081e2b9d1733cb1,2018-06-20 22:01:35,79.0,24.7
d8dbb44d7c5b1fd8e7f41b49e27053d7,1,fc1d8637c0268af3db482c14b7ef8e75,da8622b14eb17ae2831f4ac5b9dab84a,2018-05-10 20:15:15,164.9,12.25
4b4f4465ed0f3c314fcd6e082d00c288,1,06a7a571bc9fbb103a9c2eb90f89432c,2a1348e9addc1af5aaa619b1a3679d6b,2017-10-05 20:28:19,29.9,15.1
e625944bd16cd8f6b0daa1861cd25b19,1,729dfb36954326a8b9ad0a5602571943,72146da5774cabf2632faedcae097a76,2018-02-12 12:30:22,88.99,15.37
95f5825a4d547b92c4f1824df000084c,1,e02758c6570548237ebc9fe75b4701fb,e7df4cd29ab5abab70fb0783ddb53987,2018-02-02 12:55:54,1019.0,20.74
bcbc0973414b1dd97555e6f8e9713cfa,4,d48e56be99464cbf285a9da17f618165,cca3071e3e9bb7d12640c9fbe2301306,2016-10-09 03:45:42,79.9,15.91
1536920a9b41c8aa4e1dd7b59edf7847,1,c55fe8cbb36a1353e443dc9e773b80da,cfb1a033743668a192316f3c6d1d2671,2017-02-20 15:45:18,26.0,16.05
4f8a45b73cb600764365a0b6cdff299d,1,2b9c3fbbc252238d3a35a75dcc19d8cb,de23c3b98a88888289c6f5cc1209054a,2017-11-17 18:46:22,139.9,9.79
4cf6a6de996beb9d4b190c7983be98d9,1,0bcc3eeca39e1064258aa1e932269894,1f50f920176fa81dab994f9023523100,2017-10-10 18:28:22,59.9,13.44
17b7c2f3241fc2ef8e7f7a3b916993e3,1,d984b9203bd56960bbdda0bb7f05f781,0ea22c1cfbdc755f86b9b54b39c16043,2018-05-30 18:17:05,24.9,22.85
bb780bb5301c5109cb6eb07d06f3bd14,1,ec2d43cc59763ec91694573b31f1c29a,1c129092bf23f28a5930387c980c0dfc,2017-12-29 16:31:22,45.9,26.89
a2c95702477a50387ec1b32968bd9d40,1,28e1e01400863d6035542c650bc72be4,45ba18c210d42734ec52c0c1c574e9ee,2018-06-28 07:55:08,394.9,89.35
4677e6e3e54b79b7ae98dede52d8f2b0,4,422879e10f46682990de24d770e7f83d,1f50f920176fa81dab994f9023523100,2017-10-11 16:49:24,59.9,28.82
e7744f6b47fb7de31a60035c997d3956,1,be127a8a979cd5d591ea345f10bba28c,7f152321c60a266edc53af1925ef96c1,2018-01-26 18:37:22,249.99,35.55
226dbf042352f0f381239e29ddcb301e,1,05d0558798a718f6f4658acd8b0e65e1,17908cf9b444ee34047cadd5c0f4a516,2018-03-29 11:35:25,115.0,47.25
1eea5cc217ecbacdca75369789d9774c,1,2de20a6b025cc5339c07c88aacbbfffa,7c67e1448b00f6e969d365cea6b010ab,2017-11-27 04:10:41,43.99,21.19
0332002e367c17e6c4111ae2dd8a6aaf,2,331e79a28ee5afbb321a3146653085f2,7c67e1448b00f6e969d365cea6b010ab,2018-03-23 03:49:27,149.99,27.71
4bb23abf0ff6b2a50e22e54a9021be4b,1,8e436253e3c4eeacc3b2757482517200,f4aba7c0bca51484c30ab7bdc34bcdd1,2017-06-06 11:42:57,19.99,7.78
eb1fef50749c960bb52e6b27761970fa,1,df969ce58d2f301f941a09bc75558cd4,7a67c85e85bb2ce8582c35f2203ad736,2018-07-24 03:15:24,19.99,8.3
0547cd893959df1f7e54aeaee4368577,1,7f723c53515b44e16b93397c4149afdc,b39d7fe263ef469605dbb32608aee0af,2018-05-09 00:30:37,109.9,13.21
15b00f1a7877ceb1dbcfde56e50359f5,1,656e0eca68dcecf6a31b8ececfabe3e8,0b90b6df587eb83608a64ea8b390cf07,2018-02-01 14:14:34,89.8,17.07
a6aef11a3026e113df62739da7de964e,1,25bf7c5e5f9d008845212122805014e5,d2374cbcbb3ca4ab1086534108cc3ab7,2017-07-27 11:03:12,18.9,11.85
fab28f3d1cfbe171566884703d82682e,1,d2f5484cbffe4ca766301b21ab9246dd,36a968b544695394e4e9d7572688598f,2018-04-26 09:30:40,12.88,7.87
e5b8b27e1436ae108e5e2712a22c0033,1,1fb344134cd7164d32dea4d87ba3ec5a,23c38debaffe4a25a30fdbd9b586a13f,2018-04-30 03:31:54,120.0,13.28
6831327c575ec5efdb90392fed9d2f1a,2,7bb755757b4b21a1abc9cc6e9991a8ad,138dbe45fc62f1e244378131a6801526,2018-08-02 17:25:17,16.9,8.29
